ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,"Image-URL-L"""""",,,,,,,,,,,,,,,,,,,,,",pdf_link
0671793489,All Around the Town,Mary Higgins Clark,1993,Pocket Star,http://images.amazon.com/images/P/0671793489.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671793489.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671793489.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=JS_Sy1kXPMEC&hl=&source=gbs_api
0743418174,Good in Bed,Jennifer Weiner,2002,Washington Square Press,http://images.amazon.com/images/P/0743418174.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743418174.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0743418174.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=ZptbCgAAQBAJ&hl=&source=gbs_api
0671701053,Thing of Beauty,Stephen Fried,1994,Pocket,http://images.amazon.com/images/P/0671701053.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671701053.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671701053.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=HajE2lfJQDEC&hl=&source=gbs_api
0671689231,Little Girl Lost,Drew Barrymore,1991,Pocket,http://images.amazon.com/images/P/0671689231.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671689231.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671689231.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=kSJ8XjTw10kC&hl=&source=gbs_api
0425157539,Sudden Prey,John Sandford,1997,Berkley Publishing Group,http://images.amazon.com/images/P/0425157539.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425157539.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0425157539.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=N2IMbdWGlp0C&hl=&source=gbs_api
0515090506,The Cat Who Played Brahms,Lilian Jackson Braun,1997,Jove Books,http://images.amazon.com/images/P/0515090506.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515090506.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0515090506.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=oiiTEAAAQBAJ&hl=&source=gbs_api
0836218256,Something Under the Bed Is Drooling,Bill Watterson,1988,Andrews McMeel Publishing,http://images.amazon.com/images/P/0836218256.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0836218256.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0836218256.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=LdB2_WzYpKgC&hl=&source=gbs_api
0898707129,The War Against Population: The Economics and Ideology of Population Control,Jacqueline Kasun,1999,Ignatius Press,http://images.amazon.com/images/P/0898707129.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0898707129.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0898707129.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=sPNP4_POjc8C&hl=&source=gbs_api
8807015293,Bar sport duemila (I narratori/Feltrinelli),Stefano Benni,1997,Feltrinelli,http://images.amazon.com/images/P/8807015293.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8807015293.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/8807015293.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=IUnuIKYtIRAC&hl=&source=gbs_api
1853260312,"20"",""000 Leagues Under the Sea (Wordsworth Collection)",Jules Verne,1998,NTC/Contemporary Publishing Company,http://images.amazon.com/images/P/1853260312.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1853260312.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/1853260312.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=1kZyen7-PD8C&hl=&source=gbs_api
0743203313,The Blackwater Lightship: A Novel,Colm Toibin,2001,Scribner,http://images.amazon.com/images/P/0743203313.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743203313.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0743203313.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=V9rUaWjCelwC&hl=&source=gbs_api
0743249887,Welcome to Higby : A Novel,Mark Dunn,2003,Touchstone,http://images.amazon.com/images/P/0743249887.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743249887.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0743249887.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=d54y0KO5NEoC&hl=&source=gbs_api
0684848597,People of the Lie,M. Scott Peck,1998,Touchstone,http://images.amazon.com/images/P/0684848597.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684848597.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0684848597.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=hrdMD_ZoL8UC&hl=&source=gbs_api
0590988301,Pet-Rified!,Dean Marney,1997,Scholastic,http://images.amazon.com/images/P/0590988301.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590988301.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0590988301.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=Xn6iwkwnc6kC&hl=&source=gbs_api
0702231088,Sally Marshall Is Not an Alien (Uqp Storybridge Series),Amanda McKay,1999,Intl Specialized Book Service Inc,http://images.amazon.com/images/P/0702231088.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0702231088.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0702231088.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=VopSgXd1qK4C&hl=&source=gbs_api
0933121245,Book of African Names,Osuntoki,1990,Black Classic Press,http://images.amazon.com/images/P/0933121245.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0933121245.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0933121245.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=VRnYG-TiglwC&hl=&source=gbs_api
0743437810,The Vanished Man : A Lincoln Rhyme Novel (Lincoln Rhyme Novels (Paperback)),Jeffery Deaver,2004,Pocket Books,http://images.amazon.com/images/P/0743437810.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743437810.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0743437810.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=vrVqO7oSC2EC&hl=&source=gbs_api
0618127453,Sparks of Genius: The Thirteen Thinking Tools of the World's Most Creative People,Robert S. Root-Bernstein,2001,Mariner Books,http://images.amazon.com/images/P/0618127453.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0618127453.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0618127453.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=DARiLCJc0dEC&hl=&source=gbs_api
0425161242,Chromosome 6,Robin Cook,2000,Berkley Publishing Group,http://images.amazon.com/images/P/0425161242.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425161242.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0425161242.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=bWht3avk5zkC&hl=&source=gbs_api
0425169863,Point of Origin,Patricia Daniels Cornwell,1999,Berkley Publishing Group,http://images.amazon.com/images/P/0425169863.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425169863.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0425169863.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=s7PdE8fFEroC&hl=&source=gbs_api
0802130496,Doctor Sax: Faust Part Three,Jack Kerouac,1988,Grove Press,http://images.amazon.com/images/P/0802130496.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802130496.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0802130496.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=EXwFwRaQMWkC&hl=&source=gbs_api
0743456866,He Sees You When You're Sleeping : A Novel,Carol Higgins Clark,2002,Pocket,http://images.amazon.com/images/P/0743456866.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743456866.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0743456866.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=_GeyXWZySMgC&hl=&source=gbs_api
067169071X,EVERYTHING SHE EVER WANTED,Ann Rule,1993,Pocket,http://images.amazon.com/images/P/067169071X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067169071X.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/067169071X.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=mTGShGUaMnoC&hl=&source=gbs_api
0515090174,The Cat Who Could Read Backwards,Lilian Jackson Braun,1994,Jove Books,http://images.amazon.com/images/P/0515090174.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515090174.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0515090174.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=OiiTEAAAQBAJ&hl=&source=gbs_api
0515095826,The Cat Who Knew Shakespeare,Lilian Jackson Braun,1988,Jove Books,http://images.amazon.com/images/P/0515095826.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515095826.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0515095826.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=gCiTEAAAQBAJ&hl=&source=gbs_api
0515111279,The Cat Who Wasn't There,Lilian Jackson Braun,1994,Jove Books,http://images.amazon.com/images/P/0515111279.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515111279.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0515111279.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=8oveqGP3tSsC&hl=&source=gbs_api
0689825234,HABIBI,Naomi Shihab Nye,1999,Simon Pulse,http://images.amazon.com/images/P/0689825234.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689825234.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0689825234.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=JQdb81fRewgC&hl=&source=gbs_api
0515122491,The Maze,Catherine Coulter,1998,Jove Books,http://images.amazon.com/images/P/0515122491.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515122491.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0515122491.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=80KNDQAAQBAJ&hl=&source=gbs_api
0671027123,All Through the Night (Holiday Classics),Mary Higgins Clark,1999,Pocket,http://images.amazon.com/images/P/0671027123.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671027123.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671027123.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=XYXRNUVVCeIC&hl=&source=gbs_api
0743482891,Now You See Her,Linda Howard,2003,Pocket Books,http://images.amazon.com/images/P/0743482891.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743482891.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0743482891.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=Cf0ZGRA_mr8C&hl=&source=gbs_api
8807810360,Una Donna,Aleramo,0,Feltrinelli,http://images.amazon.com/images/P/8807810360.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8807810360.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/8807810360.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=-9fNpQOnrQ0C&hl=&source=gbs_api
0803263724,My Antonia (Willa Cather Scholarly Edition Series),Willa Cather,1997,Bison,http://images.amazon.com/images/P/0803263724.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0803263724.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0803263724.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=lxAMjloGhSkC&hl=&source=gbs_api
0192860925,The Selfish Gene,Richard Dawkins,1990,Oxford University Press,http://images.amazon.com/images/P/0192860925.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0192860925.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0192860925.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=WkHO9HI7koEC&hl=&source=gbs_api
0671758896,"Loves Music"","" Loves to Dance",Mary Higgins Clark,1992,Pocket,http://images.amazon.com/images/P/0671758896.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671758896.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671758896.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=OHqsQwFrKO0C&hl=&source=gbs_api
0684818868,Lies My Teacher Told Me : Everything Your American History Textbook Got Wrong,James W. Loewen,1996,Touchstone,http://images.amazon.com/images/P/0684818868.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684818868.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0684818868.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=L6UfsolSwm8C&hl=&source=gbs_api
156836010X,Having Our Say: The Delany Sisters' First 100 Years,Sarah Louise Delany,1993,Kodansha America,http://images.amazon.com/images/P/156836010X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/156836010X.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/156836010X.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=PBpg2rd6oTkC&hl=&source=gbs_api
0192802542,Dada and Surrealism: A Very Short Introduction (Very Short Introductions),David Hopkins,2004,Oxford University Press,http://images.amazon.com/images/P/0192802542.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0192802542.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0192802542.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=W3kRDAAAQBAJ&hl=&source=gbs_api
061819729X,The Playful Way to Serious Writing: An Anything-Can-Happen Workbook to Inspire and Delight,Roberta Allen,2002,Mariner Books,http://images.amazon.com/images/P/061819729X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/061819729X.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/061819729X.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=jvlNeHa7N2EC&hl=&source=gbs_api
0486401464,Oscar Wilde's Wit and Wisdom: A Book of Quotations (Dover Thrift Editions),Oscar Wilde,1998,Dover Publications,http://images.amazon.com/images/P/0486401464.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486401464.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0486401464.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=UmLcDAAAQBAJ&hl=&source=gbs_api
0743457900,"Tinker"", Tailor, Soldier,"" Spy",John le Carre,2002,Scribner,http://images.amazon.com/images/P/0743457900.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743457900.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0743457900.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=Ia785bbC57IC&hl=&source=gbs_api
0671023373,Man's Search For Meaning,Viktor E. Frankl,1997,Pocket,http://images.amazon.com/images/P/0671023373.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671023373.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671023373.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=W3q8R4dRZTwC&hl=&source=gbs_api
0830819223,So You Want to Be a Stay-At-Home Mom,Cheryl Gochnauer,1999,InterVarsity Press,http://images.amazon.com/images/P/0830819223.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0830819223.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0830819223.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=V2hjBaYvfrMC&hl=&source=gbs_api
0425175405,Black Notice,Patricia Daniels Cornwell,2000,Berkley Publishing Group,http://images.amazon.com/images/P/0425175405.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425175405.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0425175405.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=gKIK7ZyqvGgC&hl=&source=gbs_api
880781210X,iI Paradiso Degli Orchi,Daniel Pennac,1994,Universale Economica Feltrinelli,http://images.amazon.com/images/P/880781210X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/880781210X.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/880781210X.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=IC5ZxffSkaYC&hl=&source=gbs_api
0486243451,The Book of Kells: Selected Plates in Full Color,Blanche Cirker,1982,Dover Publications,http://images.amazon.com/images/P/0486243451.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486243451.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0486243451.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=6T3PAAAAQBAJ&hl=&source=gbs_api
0740704532,Random Acts Of Management:A Dilbert Book,Scott Adams,2000,Andrews McMeel Publishing,http://images.amazon.com/images/P/0740704532.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0740704532.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0740704532.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=vQyqhqOZVfEC&hl=&source=gbs_api
0896082172,Culture Clash: The Making of Gay Sensibility,Michael Bronski,1984,South End Press,http://images.amazon.com/images/P/0896082172.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0896082172.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0896082172.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=QBOARyvN-cMC&hl=&source=gbs_api
0877736510,Same-Sex Love : And the Path to Wholeness,ROBERT H. HOPCKE,1993,Shambhala,http://images.amazon.com/images/P/0877736510.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0877736510.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0877736510.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=vyQ6EAAAQBAJ&hl=&source=gbs_api
1561707244,"The Nature of Good and Evil (Journey of the Soul Series"","" Book 3)",Sylvia Browne,2001,Hay House,http://images.amazon.com/images/P/1561707244.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1561707244.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/1561707244.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=CWP6DwAAQBAJ&hl=&source=gbs_api
0915811898,"Way of the Peaceful Warrior"","" 20th Anniversary Edition: A Book That Changes Lives",Dan Millman,2000,H.J. Kramer,http://images.amazon.com/images/P/0915811898.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0915811898.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0915811898.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=Tv_zIQMUlf0C&hl=&source=gbs_api
1577310454,Maps to Ecstasy: A Healing Journey for the Untamed Spirit,Gabrielle Roth,1998,New World Library,http://images.amazon.com/images/P/1577310454.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1577310454.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/1577310454.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=32dt-2F-sjkC&hl=&source=gbs_api
0671777351,Letters from Cicely,Ellis Weiner,1992,Pocket,http://images.amazon.com/images/P/0671777351.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671777351.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671777351.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=L0dH98F2-AQC&hl=&source=gbs_api
1577311868,Developing Intuition: Practical Guidance for Daily Life,Shakti Gawain,2001,New World Library,http://images.amazon.com/images/P/1577311868.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1577311868.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/1577311868.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=MW56AAAAQBAJ&hl=&source=gbs_api
0486293556,Epic Battles of the Chessboard,R. N. Coles,1996,Dover Publications,http://images.amazon.com/images/P/0486293556.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486293556.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0486293556.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=2lKiLP9VRgsC&hl=&source=gbs_api
844140898X,Fronteras de Lo Imposible,Iker Jimenez,2001,Edaf,http://images.amazon.com/images/P/844140898X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/844140898X.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/844140898X.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=VnZ77qVPvmMC&hl=&source=gbs_api
0671646575,Heat and Dust,Ruth Prawer Jhabvala,1987,Touchstone,http://images.amazon.com/images/P/0671646575.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671646575.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671646575.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=K-lv9acvNj4C&hl=&source=gbs_api
0743458036,The Royal Physician's Visit: A Novel,Per Olov Enquist,2002,Washington Square Press,http://images.amazon.com/images/P/0743458036.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743458036.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0743458036.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=X9HePe0SUcgC&hl=&source=gbs_api
0802139256,Peace Like a River,Leif Enger,2002,Grove Press,http://images.amazon.com/images/P/0802139256.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802139256.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0802139256.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=Bb1Q5csqjRQC&hl=&source=gbs_api
